% Model:              cyclotron_simulation (1).mph
% Version:            COMSOL 6.3.0.420
% Date:               Jun 4 2025, 13:40
% Dimension:          3
% Nodes:              3890
% Expressions:        1
% Description:        Magnetic flux density, z-component
% Length unit:        in
% x                       y                        z                        mf.Bz (T)
-94.15141630990752        2.220446049250313E-16    -18.335795562016834      -2.093772180335198E-4
-94.48958872515396        -1.1102230246251565E-16  -24.28793794026334       -7.626482140186671E-4
-91.66215542295416        2.220446049250313E-16    -21.15645128189064       3.65022876748918E-4
-90.03547720428104        2.220446049250313E-16    -18.60068249569337       4.577966610810667E-4
-86.66897935172477        1.1102230246251565E-16   -22.964662552173298      -2.432675444244472E-4
-86.3262058187384         0                        -24.627013620681243      -6.976068992721721E-4
-85.61746098000796        -1.1102230246251565E-16  -22.26440204039241       -9.544018802186855E-4
-85.6028712329124         0                        -23.190311001575743      -2.365321341215995E-5
-84.90388649953488        0                        -22.71419738001052       -3.451547162416046E-4
-105.00252896332049       2.220446049250313E-16    -6.319743656690711       -2.581020805522306E-5
-108.99999999999999       0                        -5.212635772891996       -5.624913361804966E-4
-103.60293237516233       0                        -7.822409173048964       -1.2765460813757705E-4
-101.70728846656273       0                        -9.5519919536417         -1.710298545068564E-6
-102.14870593823098       2.220446049250313E-16    -7.13410989566643        2.6312800385093233E-4
-99.85121233445781        2.220446049250313E-16    -9.141104036783279       -2.2853820715700024E-4
-95.42067505116263        -2.220446049250313E-16   -16.18196291592156       3.2293906113019754E-4
-98.68399183491246        4.440892098500626E-16    -12.918017057977552      7.609233515358581E-5
-95.39384710831249        0                        -10.007401374699949      2.2761455397550225E-4
-108.99999999999999       -3.552713678800501E-15   0                        9.565821672374852E-5
-106.37982273058003       -2.220446049250313E-16   -2.5969145813328423      6.291640742164527E-5
-102.79566563956462       4.440892098500626E-16    -4.1010567715824875      2.411918323506215E-4
-97.50053299043368        -9.020562075079397E-17   0                        2.189067225000124E-5
-103.78357574786556       -4.440892098500626E-16   0                        -3.173519709928018E-4
-97.41925861402464        6.938893903907228E-17    -0.06379049103991645     3.410391994672849E-5
-97.37303684212318        6.314393452555578E-16    0                        -2.528472655971227E-4
-101.19175998156807       4.440892098500626E-16    -5.703517037185199       -2.0096402888043028E-5
-80.53350975468824        0                        -25.636981890551475      2.292953216895768E-4
-77                       2.220446049250313E-16    -25.454239155551434      -1.543706468125532E-4
-77                       0                        -22.181754531690025      -9.61364344501735E-4
-77.3598908206499         0                        -30.668582565647583      -9.673189839406412E-4
-77                       -2.498001805406602E-16   -30.1217416086539        -0.0011978723631683704
-79.14931389725999        1.3877787807814457E-17   -28.64238080514789       -1.7473397094565747E-4
-82.34062932706614        2.636779683484747E-16    -36.00000000000001       -7.291910802920805E-5
-77                       -5.551115123125783E-17   -31.02953616610431       -0.001009572735751101
-77                       4.440892098500626E-16    -36.00000000000001       -2.571599481759196E-5
-77                       1.3877787807814457E-16   -30.61365358439098       -0.0019164317561025737
-78.03387012311723        -2.220446049250313E-16   -21.24182359099032       6.008811889111147E-4
-81.63888697990558        8.881784197001252E-16    -23.0270789006414        3.775980584697384E-5
-77                       3.3306690738754696E-16   -20.565418848314224      -0.00164993248867599
-91.82345184095179        0                        -13.444360230336459      -7.515127414849612E-4
-92.53306272815092        1.1102230246251565E-16   -9.882301164160722       -2.8925594794415897E-4
-88.89433617718151        1.1102230246251565E-16   -11.151787880526298      -9.983328480515749E-5
-89.47227025522753        2.220446049250313E-16    -15.156087521160625      2.6767317969154675E-4
-84.20719989370285        -1.1102230246251565E-16  -21.00148156398373       7.44186219393107E-4
-81.59183526066           2.220446049250313E-16    -19.07078673112874       -2.753576184088805E-4
-82.483406983772          -4.440892098500626E-16   -16.030714741450556      5.402853288105804E-4
-85.52688415211503        4.440892098500626E-16    -15.639296105621039      4.0873410982893415E-5
-85.6100387177636         -2.220446049250313E-16   -12.297620615941248      -2.786953604699651E-4
-77.88621785184318        -2.220446049250313E-16   -19.862806698585647      4.366073211591404E-4
-81.3951550599283         6.661338147750939E-16    -17.441832127511944      -7.666748583792785E-4
-79.13708709861578        -1.1102230246251565E-16  -16.461081684275403      -6.501662930362038E-4
-77                       -1.1102230246251565E-16  -18.211358488787557      -6.816982928122268E-4
-77                       -2.220446049250313E-16   -15.592228130065772      -5.1377780827379045E-5
-95.05815083190848        3.3306690738754696E-16   -8.241788722415153       6.113150514422471E-4
-99.23608820665687        0                        -6.797204556046973       -3.105480690570117E-4
-95.50370004035676        -2.220446049250313E-16   -5.444713075317256       -3.2925323313136735E-4
-97.33102640771432        -3.469446951953614E-17   -0.10864638020013534     -2.398431918729995E-5
-90.62050471255901        0                        -8.482742564267875       -0.001100315109403816
-92.24042507738346        -1.1102230246251565E-16  -6.2362369600612455      -3.01590222872995E-4
-91.26489997531777        4.440892098500626E-16    -5.960169959909278       -7.513624008261333E-5
-92.64589866126654        -2.7755575615628914E-17  -0.09800061700951272     1.8480425522188426E-4
-97.30281004602868        2.7755575615628914E-17   0                        2.4304815690393388E-4
-92.62880840454953        -5.551115123125783E-17   0                        -1.1169562443443372E-4
-84.78289490428006        0                        -8.087355688879747       7.02155956322832E-4
-87.77308966316923        -1.1102230246251565E-16  -6.188271515764564       1.6066147757381544E-5
-84.91330512361439        0                        -6.060454562603552       -4.1206315856682645E-4
-83.70654536887953        -2.220446049250313E-16   -6.7178451938707235      1.986847272548995E-4
-84.4239116262449         -2.220446049250313E-16   -5.175775016615506       -7.8582593743516E-4
-80.4444672753945         -1.1102230246251565E-16  -12.032702212506729      5.372301676310585E-4
-82.03898483902393        0                        -11.62636999767056       -7.034987859306377E-4
-81.19311575635416        0                        -13.529309821192076      -1.682911336428698E-4
-81.20591895698774        -1.1102230246251565E-16  -10.96783543597344       -9.704016720361961E-4
-80.01531387141733        1.1102230246251565E-16   -11.245980780843137      2.4232629363857855E-4
-77                       -1.1102230246251565E-16  -13.829154757832134      -6.980812943401069E-4
-77                       -4.440892098500626E-16   -10.537444324416274      4.250536216643358E-4
-90.46734517699782        -2.220446049250313E-16   -4.269611496703637       6.915414558900077E-4
-86.93141142677699        6.661338147750939E-16    -1.5205359884440897      6.726408512867819E-4
-82.41235684996624        0                        -3.0782970541912213      -1.284952841550393E-4
-82.31433664919446        -9.367506770274758E-17   -0.019869202972016775    -2.9200199041814904E-4
-82.35709852304919        2.7582103268031233E-16   0                        4.7563673684314887E-4
-88.87601126867965        0                        0                        -4.418167039965471E-4
-92.54540341580883        -2.3592239273284576E-16  0                        5.368879374013065E-4
-82.32547895685846        -4.735795089416683E-16   0                        -1.137369693678209E-5
-79.07035005034382        2.220446049250313E-16    -1.7715120755660534      -7.395984480612608E-4
-77                       0                        -5.228801580429299       3.471821433575733E-4
-77                       4.440892098500626E-16    0                        6.502949361406619E-4
-82.30009012608436        2.8449465006019636E-16   0                        -3.041439678170694E-4
77.14653449470818         -2.7755575615628914E-17  -30.468869205020678      0.0025167778360999163
77                        0                        -30.613653584390985      0.00289246034908707
77                        5.551115123125783E-17    -30.121741608653885      0.002302738793652977
81.02582271302886         2.0816681711721685E-17   -34.76175715874991       -8.530048192989921E-5
77.00000000000001         0                        -31.029536166104325      9.921951156390146E-4
77                        2.220446049250313E-16    -36.000000000000014      -3.898421396187528E-5
82.10026516193113         1.8041124150158794E-16   -36.00000000000001       1.8428880789882578E-4
77.54637688286526         2.7755575615628914E-17   -30.473999886870516      0.0011182348681949396
92.5038232637454          0                        -35.98590859710321       3.516762076882059E-4
92.49496046707974         0                        -36.00000000000001       1.6635078405623604E-4
92.51323336396764         0                        -36.00000000000001       3.4789173986598474E-4
89.86726062138283         -2.220446049250313E-16   -34.14391153051432       1.4143894907708894E-4
88.89765883388105         -6.661338147750939E-16   -36.000000000000014      -1.1775147917026018E-4
77.94458756383446         0                        -21.17281321894078       -5.899767063287224E-4
77                        0                        -22.18175453169002       6.595961820493075E-4
77                        -1.1102230246251565E-16  -20.565418848314227      0.0015013418265699679
77.8862178518432          -2.220446049250313E-16   -19.862806698585644      -3.673430233337139E-4
77                        -1.1102230246251565E-16  -18.211358488787553      6.542372589726969E-4
82.27377262532964         2.3592239273284576E-16   -35.84741253021558       -4.341057334003573E-5
82.39502010284731         1.942890293094024E-16    -36.00000000000001       -2.3927251862684596E-4
84.00661888455423         4.440892098500626E-16    -29.407716730388437      3.136496380000748E-4
86.42180627747865         4.440892098500626E-16    -32.908959024937374      -5.343062564697125E-4
87.25262023065775         2.220446049250313E-16    -30.88938777320534       -6.775908621144056E-4
77                        2.220446049250313E-16    -25.45423915555143       2.0682487181304578E-4
80.06630642116384         -5.551115123125783E-17   -26.93980892343172       1.7616039275323133E-4
80.82230352698109         0                        -27.306075790061715      -2.1929290119598724E-5
80.54095296496573         0                        -26.882027626182328      -2.392748158702588E-4
80.48030569902157         0                        -27.141397490271864      1.4422402554691987E-4
92.52959988827105         0                        -35.9764825333867        3.5416809461022403E-4
93.74479463258837         1.734723475976807E-18    -36.00000000000001       4.8905346177456594E-5
101.08687295461988        -2.220446049250313E-16   -33.373542271146846      -2.2887811726627074E-4
98.0021178333516          0                        -31.46232953852444       2.332911623244439E-4
97.32951611178311         -9.71445146547012E-17    -35.9293464133025        -2.3851559232973752E-4
101.42593820999036        0                        -31.526438745039755      -1.2130060405648107E-4
77                        0                        -5.228801580429303       -3.1540336279093734E-4
79.04178522741515         2.220446049250313E-16    -1.7617076981266766      5.881011731886145E-4
77                        2.220446049250313E-16    0                        -0.001360746569176877
82.16252169092164         -8.326672684688674E-17   0                        6.582046022325957E-4
97.27131540881187         4.163336342344337E-16    -35.959553440356785      -2.4247869808673443E-4
97.25572347306361         2.8449465006019636E-16   -36.00000000000001       -2.352963490541495E-4
97.29638412852646         -6.036837696399289E-16   -36.00000000000001       -5.761792947408287E-4
95.71016942070128         6.661338147750939E-16    -31.36510620699354       -1.6235417012672014E-4
92.54388105884115         -4.440892098500626E-16   -31.66815990853902       3.2591711938822636E-4
95.61972576595454         0                        -28.65413013846272       -2.475024634036128E-4
93.92136410457083         0                        -28.457608321768475      2.2893138841145738E-4
95.24100159218679         0                        -26.991273494079856      3.079746715124643E-4
88.34165481956157         0                        -28.37962368282546       -3.0057023557834242E-5
91.56986714957065         0                        -27.614023881048084      3.027800691807648E-4
85.21175334848924         0                        -24.292476500553843      1.562935490742534E-4
81.96664145506053         -2.7755575615628914E-17  -25.854526791723774      -7.98508849408656E-6
97.24951528319008         0                        -25.588468633023563      2.094644768551178E-4
94.4657356559639          -1.1102230246251565E-16  -24.40411533432076       9.149220113454555E-4
77                        -4.440892098500626E-16   -15.592228130065767      -1.6616587134286732E-4
79.14114266696895         2.220446049250313E-16    -16.46565671515874       6.157733952183471E-4
84.1553966697779          -1.1102230246251565E-16  -20.95542678949313       -9.357001383577229E-4
82.45770731066115         0                        -16.04534958286932       -6.484234512852181E-4
81.38487901114401         4.440892098500626E-16    -17.441754686649023      6.738986394030365E-4
81.47751391471655         2.220446049250313E-16    -18.975127356810933      2.41936778587483E-4
80.43176567780638         -4.440892098500626E-16   -12.03822124678146       -3.744057215052866E-4
77                        0                        -13.829154757832132      6.580288221562306E-4
80.00064752852187         0                        -11.244279591167015      -1.4530606928233293E-4
81.18469223011851         1.1102230246251565E-16   -13.55789097620233       5.465294477290377E-5
77                        0                        -10.537444324416274      2.3951046704604947E-5
80.99970106539374         2.220446049250313E-16    -4.280634972695006       -0.0015308515539335522
83.31920711225484         1.1102230246251565E-16   -6.149997028907267       1.8245248639034363E-4
81.12123281318199         2.220446049250313E-16    -10.162572869633461      0.0010747674192924449
82.24808983905959         -2.0122792321330962E-16  -0.11995044456683943     0.0013553784082398982
81.06494584314134         1.1102230246251565E-16   -11.450494809805052      4.924805407330118E-4
90.36838542598292         4.440892098500626E-16    -31.65025275951139       9.06531350983921E-6
89.49003621673405         8.881784197001252E-16    -28.32710283562607       1.402627441615633E-4
81.439551181757           0                        -22.876389245038276      7.92982194910666E-5
84.86854431270568         -1.1102230246251565E-16  -22.712342920487455      1.3699090254671925E-4
89.08137328659565         2.220446049250313E-16    -27.724299600720848      2.3907310009855338E-5
85.58428934155471         -1.1102230246251565E-16  -23.20358209718449       -6.982342247005738E-4
103.58665063896633        0                        -36.000000000000014      -8.438732749156143E-5
104.0782734093113         2.220446049250313E-16    -33.889980473328876      6.988258347274102E-5
104.2588699134641         -1.1102230246251565E-16  -29.04403465921678       -1.3861071572675572E-4
102.18877868592637        -1.1102230246251565E-16  -29.19482426914544       -7.469844539444827E-5
102.91170519702541        0                        -28.176543561486184      -3.793823233604277E-5
103.55403407075488        0                        -27.087247445682387      2.2247241725798297E-4
103.96138885974547        0                        -28.46372771183595       -2.1056460862610963E-4
104.45171504815956        0                        -28.163051529339374      1.989097101668154E-4
101.7141076099731         -2.220446049250313E-16   -23.122187719513633      9.095703919271293E-5
105.14436834069186        0                        -28.864464335908806      6.732947076715985E-5
107.1584204060812         1.1102230246251565E-16   -26.503254738155853      2.2024923972171044E-4
108.30587004064438        -2.7755575615628914E-16  -25.17063200663457       3.904428733389639E-5
108.99999999999997        1.1102230246251565E-16   -26.136406803534257      2.2984796544239005E-4
108.99999999999999        -2.220446049250313E-16   -30.60851014503008       -1.0821339691904817E-4
106.98736571958594        0                        -31.023884539489654      4.693744863543527E-5
108.99999999999999        3.552713678800501E-15    -36                      -4.737093603638889E-5
108.99999999999997        -5.551115123125783E-17   -24.294244972267112      -6.582834330478603E-5
105.99561176712982        0                        -21.46548574397002       1.0384440536750114E-5
109                       0                        -20.62907011941835       -2.0747274685650212E-4
107.21643219234667        -2.220446049250313E-16   -19.717175538614782      2.7447515587582282E-5
108.99999999999999        2.220446049250313E-16    -18.01156274349966       1.5143579291635202E-4
82.40123604025447         0                        -3.0782970541912347      5.197869402903238E-4
86.85556770945988         -2.220446049250313E-16   -1.544604470563554       -7.556505915044638E-4
82.31301230124662         -1.249000902703301E-16   -0.05919131966797804     8.439585976308164E-4
84.4327530424761          0                        -5.300348154012858       7.315188639217063E-4
88.880644398268           4.440892098500626E-16    0                        2.3205719038380194E-4
82.39430622587422         -3.400058012914542E-16   0                        -1.4512365416450608E-4
82.26371201387931         5.689893001203927E-16    0                        9.717802142232445E-4
99.13443273287847         -6.661338147750939E-16   -22.70182168890106       -1.655215060252554E-4
93.37618236983928         0                        -19.76264655664806       2.3902098250589148E-4
90.07179484541591         -7.771561172376096E-16   -27.30275979728591       1.6981098137805066E-4
86.52899958786008         -2.220446049250313E-16   -22.771385295217485      -0.0014544164943482863
85.5996057733321          -3.3306690738754696E-16  -22.248573648544667      -1.68252385249439E-4
85.50619189177104         0                        -15.65901614759267       -2.3286104590191942E-5
90.01057348754486         0                        -18.602650831471752      -5.377482611274721E-4
91.8934708986273          -1.3877787807814457E-16  -3.0135031021046585      -7.785763050265059E-4
92.49188284855909         4.336808689942018E-17    0                        -1.0826863536827216E-4
91.77535136821743         -2.0816681711721685E-16  -3.1083008766816564      -3.127359755319369E-4
92.0371337046128          2.7755575615628914E-17   -3.016639200740697       -1.9262490835450207E-4
97.25344276690258         -4.85722573273506E-17    0                        1.0156733763131991E-4
92.51204920359433         -1.0408340855860843E-16  0                        1.3129185690768797E-4
102.33706485228471        -2.220446049250313E-16   -20.347771710716348      -1.667649594419025E-4
104.08991126032853        -2.220446049250313E-16   -15.108373831861076      -2.6950730815554687E-5
102.32376062893988        -2.220446049250313E-16   -17.02775766974243       2.737798930532514E-4
103.66444304518228        -2.220446049250313E-16   -18.383151838625416      2.3786051963547772E-4
106.38055329646932        -3.3306690738754696E-16  -16.809391486656292      6.633295731762234E-5
98.49954363287134         -2.220446049250313E-16   -15.498862755641294      -4.434150240332619E-4
99.20794849989662         -2.220446049250313E-16   -19.391802759066053      -3.485366845489453E-4
92.43112842804607         -2.220446049250313E-16   -12.573190401714765      6.769568378283955E-4
95.23442775689796         -2.220446049250313E-16   -17.056632901526733      4.5899142017197914E-4
96.61234581298285         -2.220446049250313E-16   -14.738889507314719      -3.2303875845668975E-4
93.68273337288076         -1.1102230246251565E-16  -8.205709530912861       1.3462061896063265E-4
95.34441687744683         -1.1102230246251565E-16  -9.986819542417297       2.335130794346197E-4
95.42187236142581         0                        -8.449837585410668       -2.477012158954105E-4
92.54646239496242         -1.1102230246251565E-16  -9.864963056648026       2.5589332978798277E-4
92.186375887693           -4.163336342344337E-17   -3.4872446579274614      -1.632246970134488E-5
100.33664903256124        5.551115123125783E-17    -7.6740077939933835      2.39259998661616E-4
82.04055199240932         0                        -11.628654942830858      6.74925551356861E-5
85.59124412077634         -4.440892098500626E-16   -12.297705165354625      5.131607636869834E-4
89.45061967999825         -4.440892098500626E-16   -15.14845170854462       -6.56242351886105E-4
88.84339029856905         -4.440892098500626E-16   -11.160194789907584      -4.0565679236166907E-4
84.80297086419553         -1.1102230246251565E-16  -8.216840940916088       -5.697718151728672E-4
85.20392842709376         0                        -6.261449211096404       1.361016747391907E-4
89.76762178445573         4.440892098500626E-16    -9.686036117415078       4.8787144700815946E-4
91.93088342112762         1.3877787807814457E-17   -3.15929557855128        -3.800877764562558E-4
89.73323113881023         -2.220446049250313E-16   -6.1099617226679115      -7.312690992869876E-5
98.64421036913745         2.220446049250313E-16    -4.569983770159057       4.722105529716183E-4
101.60414718681544        4.440892098500626E-16    -1.8761230453444573      -3.973984394898694E-4
97.32012104266053         2.0816681711721685E-17   -0.04012474997353171     1.5913100178726908E-4
101.91627342901604        -1.1102230246251565E-16  -6.612571627098526       -4.6750518634925087E-4
92.23776771705386         -8.326672684688674E-17   -3.1244890584134826      1.6176738564102302E-4
99.27643071597817         4.440892098500626E-16    -12.67985452550381       1.0495781733395451E-4
101.86522085007297        0                        -13.510743533576827      2.9910492939296565E-4
102.33935836132112        -2.7755575615628914E-16  -7.807297136010485       -3.516290466742398E-4
104.25708811330449        -6.661338147750939E-16   -12.483161127080354      -8.70217253282992E-5
108.99999999999999        5.551115123125783E-17    -25.322264220257768      6.108033171588887E-5
97.29142591727167         1.734723475976807E-16    0                        -5.211144355362814E-4
109                       0                        -15.545044751901255      3.842712147885372E-4
106.19915027304951        6.661338147750939E-16    -13.290681227442406      -9.782700729774476E-5
108.99999999999997        -5.551115123125783E-17   -11.785058715258646      -3.187734886965542E-4
107.97548783415166        0                        -10.885680283472974      -1.8632417579181402E-4
105.29776895973973        -5.551115123125783E-17   -8.60396654979859        -2.7583646748243532E-5
108.99999999999997        -1.1102230246251565E-16  -10.394537501533827      -3.7527451063870513E-4
108.99999999999999        1.1102230246251565E-16   -9.487016064805086       -3.4075738414456806E-4
108.99999999999999        0                        -5.2126357728919945      -1.1930193127754622E-5
103.27478091913996        -1.6653345369377348E-16  -6.87538755832827        -1.0435173975350215E-4
102.4947688121103         1.1102230246251565E-16   -6.106041935253447       -1.803383336546549E-4
102.56842547030402        -3.3306690738754696E-16  -6.871753799800833       -7.530951627385152E-4
97.35973272976116         -7.632783294297951E-17   0                        -9.289637829807959E-5
103.60616158034311        0                        0                        1.8118811577081415E-4
108.99999999999999        3.552713678800501E-15    0                        5.732640838824743E-5
102.29956057181772        -3.885780586188048E-16   -7.160667985310578       -4.2340054802524003E-4
92.04435866238525         -5.551115123125783E-17   -3.1152756458492172      1.8237061573671536E-4
-108.99999999999999       0                        11.70575502773291        -2.601665238311812E-5
-108.36613082178184       -5.551115123125783E-17   10.360951059482552       -1.2375387553954624E-4
-108.99999999999997       0                        10.677735779742243       -2.2464492298454882E-4
-108.99999999999999       0                        9.86359319646574         1.2991661750273714E-4
-107.80154575088655       2.220446049250313E-16    16.32064745554489        2.3085432185991977E-4
-108.99999999999997       -2.220446049250313E-16   15.370929880581674       -8.423700845924635E-5
-108.99999999999997       -1.1102230246251565E-16  17.988437256500408       -8.189600462981724E-5
-104.31114914559782       -6.661338147750939E-16   18.5372887075051         -5.993978118052506E-5
-106.62742657436704       0                        19.537332388602955       -7.755034728140777E-5
-108.99999999999999       0                        20.454955248098774       2.2483931245611594E-5
-104.98223357210057       -5.551115123125783E-17   5.693489038877457        -8.932015462679138E-5
-108.99999999999999       0                        5.391489854969906        3.94337250877081E-5
-104.25629566771855       0                        5.006781049195735        1.2830126828033E-4
-104.13873904496056       -1.6653345369377348E-16  5.860412328788259        -2.6295061986443747E-4
-104.52652720292086       -5.551115123125783E-17   6.273256871320174        -1.9009192852905354E-4
-98.1834974602275         0                        0.6683006446503553       1.240128157340548E-4
-103.44539245516354       0                        5.604091129544455        -2.0566482483640143E-4
-97.33796390123982        7.632783294297951E-16    0.02404736964035395      -5.392160675982288E-4
-97.26357141900691        2.0816681711721685E-17   0.13492131331523474      -5.253382069785716E-4
-92.64871463848691        7.632783294297951E-17    0.12188088039034445      -1.3258048049615153E-4
-94.6647662894358         -2.220446049250313E-16   4.291216286479098        -1.5201018166926427E-4
-105.07627354254574       -1.1102230246251565E-16  13.553772569340264       3.258097184376909E-4
-102.64214036364051       0                        12.440879001125307       -6.733634756722617E-6
-102.89240140411493       2.220446049250313E-16    14.870846148528479       -8.929381192191754E-5
-102.06927233918695       -2.220446049250313E-16   11.088173649414557       1.9901198276166311E-4
-101.86773893796047       2.220446049250313E-16    12.984153950832075       3.661913529870572E-5
-103.38602016216022       -1.1102230246251565E-16  10.93610277712854        1.4638318075808665E-4
-97.38866958400614        2.3592239273284576E-16   0.06922426484773143      -3.309131632943261E-4
-97.22838833261143        4.440892098500626E-16    4.835016137546646        1.8232068116328726E-4
-99.59611246064603        1.1102230246251565E-16   13.147657372663          1.343310501724026E-4
-106.15829691181821       0                        22.272282434097438       1.7571675300655407E-5
-108.99999999999999       -1.6653345369377348E-16  24.214941284741364       1.1077368844844474E-4
-104.23748322605638       -4.440892098500626E-16   22.464681639486383       -1.0094938556946042E-4
-104.5117480721094        -1.1102230246251565E-16  24.73177049307185        2.519986925775085E-5
-108.42378971927072       0                        25.895377895667966       -7.225191806168738E-5
-108.99999999999999       1.1102230246251565E-16   25.605462498466178       -2.959851658623209E-4
-108.99999999999997       -2.220446049250313E-16   26.51298393519491        -5.022672038086623E-4
-107.34392827689555       2.220446049250313E-16    29.011558812368037       1.4617854374243756E-4
-108.99999999999999       -4.440892098500626E-16   30.787364227108007       -5.3412667459203836E-5
-102.8106681661979        4.440892098500626E-16    17.866454728178507       1.436803186820414E-4
-98.09910382998459        -5.551115123125783E-16   14.211330533802903       2.3178194491969717E-4
-99.15734581998491        2.220446049250313E-16    20.145057228695187       -1.2435099599431346E-4
-103.09107056289139       2.220446049250313E-16    19.501846226138134       2.2918338176624225E-4
-99.63121772640503        -2.220446049250313E-16   21.70369219997693        5.374742288457274E-5
-103.31235904148907       -1.1102230246251565E-16  23.208317733356946       9.317285347123279E-6
-94.91753220087745        0                        9.25750963687335         -1.6866170549787663E-4
-94.88539148903983        0                        9.637803681417655        -6.929277504167989E-4
-94.72384093508617        0                        9.724896657406315        5.8654422173505537E-5
-95.21843014517133        -5.551115123125783E-17   9.501653002717584        -5.799305125440547E-4
-95.50342689677609        0                        10.604788287551079       4.850473759984823E-5
-94.69759250561582        -5.551115123125783E-17   10.192784040968974       3.176268259197115E-4
-88.80692352687288        -1.1102230246251565E-16  4.441236307593167        -4.0691722563110567E-4
-93.20215513366335        5.551115123125783E-17    8.571337009955183        -6.29283911399716E-4
-90.38103205574266        2.220446049250313E-16    5.197216997241941        -2.707849598290664E-4
-92.5762251955295         -2.220446049250313E-16   0.06928214356113686      -8.0983695315152E-6
-89.02743338242587        -1.1102230246251565E-16  5.51562605174764         8.249633431609422E-5
-94.11829500839444        -5.551115123125783E-17   10.039162523271552       1.7524254364383316E-6
-83.06699833638426        -2.7755575615628914E-17  8.426691676845653        -1.8362499311320288E-4
-81.49600468574465        -2.7755575615628914E-17  9.321354739611788        -8.436737693980887E-4
-81.31166684265108        -2.7755575615628914E-17  8.924502221576043        1.5678589515456362E-4
-81.27602905774337        2.7755575615628914E-17   9.331457412968659        1.3510442001443966E-4
-81.28361530285605        0                        9.564648773947003        5.1420039854723626E-5
-82.32304774826996        -5.204170427930421E-18   0.021376455428478977     2.8779083439272544E-4
-87.34181388137026        -2.220446049250313E-16   5.441590194738756        3.2350254307360224E-4
-81.80416041105163        -4.440892098500626E-16   4.651119898927176        -3.436367756542351E-5
-96.76507891930055        -2.220446049250313E-16   20.2765879298514         6.115273292105502E-4
-96.6888129405927         1.1102230246251565E-16   14.80227603741498        4.150274051370703E-4
-93.15596077121918        4.440892098500626E-16    17.316515284564026       3.327251605654122E-4
-91.10739417483705        4.440892098500626E-16    14.250416794017081       2.2326884943368736E-4
-90.03536878811013        -4.440892098500626E-16   17.39926490834999        -9.474063526460647E-4
-86.95416542871692        1.1102230246251565E-16   12.946959727922014       -2.5687632719668556E-4
-85.61524712768292        0                        13.74387472984073        1.7325684838746184E-4
-85.62926132706           1.1102230246251565E-16   12.782733087631863       6.147862004089318E-4
-84.89045603597364        1.1102230246251565E-16   13.286863178182381       -4.7469544133636744E-5
-84.18783306334348        1.1102230246251565E-16   15.02082405919596        -5.011922520579695E-4
-90.78770589767763        0                        23.16097477813375        -0.001671496156996176
-91.24524119379109        0                        23.06468271001084        -0.0015021920963264417
-90.68657807116367        5.551115123125783E-17    23.57288613302236        -0.0017019759405368525
-92.0572120565152         2.7755575615628914E-17   23.33365276730763        2.268806783816095E-5
-91.27408696303793        -5.551115123125783E-17   23.502184859477776       -0.0019041579158281794
-91.13283695306444        0                        23.64664293925343        -0.0028317522321332296
-90.9304933960739         5.551115123125783E-17    23.829865921204625       -0.001495568061932509
-103.61719135551465       -2.220446049250313E-16   28.172495682138802       2.007722340340797E-5
-101.710547479045         2.220446049250313E-16    26.42887486533354        1.2568211116925285E-5
-91.72606534715979        -2.7755575615628914E-17  24.097677124357006       -0.0010733873159392167
-102.12525025469631       -2.220446049250313E-16   28.883325246800215       -2.6854524577348205E-4
-108.99999999999999       -3.552713678800501E-15   36                       4.218411752650771E-6
-106.84104419515516       0                        31.20482199240621        1.341228565643099E-5
-103.20335845961435       -2.220446049250313E-16   30.046523253705097       -3.3281518355528E-4
-104.25593250332679       -2.220446049250313E-16   33.75912775829609        -8.54021836380488E-5
-100.18330135753669       -2.220446049250313E-16   27.55046143910247        3.1926619275595856E-4
-98.17482990880535        -4.440892098500626E-16   22.576377846235957       5.308408041352334E-4
-95.38388116098007        -6.661338147750939E-16   26.429759243434194       -6.197764153887704E-4
-77                       0                        4.970463833895711        1.2072588061261997E-4
-77.3575229354291         -1.6653345369377348E-16  5.331373670986428        3.2815650443857703E-4
-79.11873918199387        -2.7755575615628914E-17  7.330523766299832        -2.427862429882786E-4
-77                       3.3306690738754696E-16   5.878258391346101        7.089074602482687E-4
-77                       0                        10.545760844448576       3.639373690021014E-5
-80.98470768896934        -2.7755575615628914E-17  9.385091991421508        6.441936744871957E-4
-80.5147840815026         -2.7755575615628914E-17  10.38753734501061        3.4822865865028515E-4
-77                       0                        13.818245468309982       0.0015264497030651094
-90.10806683447824        2.220446049250313E-16    12.443847556249438       -9.132752692179243E-5
-88.9945477510116         -2.220446049250313E-16   11.352799853124345       1.4175016766188693E-5
-86.41302628721485        0                        9.387339656905215        7.204357320651235E-5
-88.37784027738505        1.1102230246251565E-16   6.265544604689536        5.354610983675593E-4
-78.0328785815901         -4.440892098500626E-16   14.758739658273656       4.1934670422288657E-4
-81.63860293202016        0                        12.973315474304513       2.93776187812522E-4
-81.59177181609874        -4.440892098500626E-16   16.930789306462316       -1.1928745039706614E-4
-77                       2.220446049250313E-16    5.386346415609032        5.572704604924005E-4
-77                       -4.440892098500626E-16   15.434581151685784       0.0017864255483212306
-85.35325450338675        -4.440892098500626E-16   19.78018691457892        9.297280793529534E-4
-85.46412275890717        -2.220446049250313E-16   23.16320200567634        2.0867687468068517E-4
